record_id,month,day,year,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
8257823,2,1,1938,31.6148,32.441,Wroclaw,POL,Poland,50.63N,16.48E
8257824,3,1,1938,42.7766,32.6192,Wroclaw,POL,Poland,50.63N,16.48E
8257825,4,1,1938,39.2558,32.4554,Wroclaw,POL,Poland,50.63N,16.48E
8257826,5,1,1938,51.4526,32.3168,Wroclaw,POL,Poland,50.63N,16.48E
8257827,6,1,1938,60.4094,32.8838,Wroclaw,POL,Poland,50.63N,16.48E
8257828,7,1,1938,62.933,32.738,Wroclaw,POL,Poland,50.63N,16.48E
8257829,8,1,1938,63.9446,32.4536,Wroclaw,POL,Poland,50.63N,16.48E
8257830,9,1,1938,55.994,32.549,Wroclaw,POL,Poland,50.63N,16.48E
8257831,10,1,1938,48.173,32.5616,Wroclaw,POL,Poland,50.63N,16.48E
8257832,11,1,1938,43.0538,33.3824,Wroclaw,POL,Poland,50.63N,16.48E
8257833,12,1,1938,26.7116,32.8316,Wroclaw,POL,Poland,50.63N,16.48E
8257834,1,1,1939,33.5912,33.2798,Wroclaw,POL,Poland,50.63N,16.48E
8257835,2,1,1939,35.2562,33.4706,Wroclaw,POL,Poland,50.63N,16.48E
8257836,3,1,1939,32.4752,32.8298,Wroclaw,POL,Poland,50.63N,16.48E
8257837,4,1,1939,48.1298,33.053,Wroclaw,POL,Poland,50.63N,16.48E
8257838,5,1,1939,50.2718,32.675,Wroclaw,POL,Poland,50.63N,16.48E
8257839,6,1,1939,61.2104,32.9558,Wroclaw,POL,Poland,50.63N,16.48E
8257840,7,1,1939,63.7646,32.6372,Wroclaw,POL,Poland,50.63N,16.48E
8257841,8,1,1939,64.6394,32.603,Wroclaw,POL,Poland,50.63N,16.48E
8257842,9,1,1939,55.6178,32.9522,Wroclaw,POL,Poland,50.63N,16.48E
8257843,10,1,1939,42.647,32.7596,Wroclaw,POL,Poland,50.63N,16.48E
8257844,11,1,1939,39.8624,32.4878,Wroclaw,POL,Poland,50.63N,16.48E
8257845,12,1,1939,27.2606,32.9,Wroclaw,POL,Poland,50.63N,16.48E
8257846,1,1,1940,11.8508,32.648,Wroclaw,POL,Poland,50.63N,16.48E
8257847,2,1,1940,16.3202,32.6336,Wroclaw,POL,Poland,50.63N,16.48E
8257848,3,1,1940,32.2322,32.7794,Wroclaw,POL,Poland,50.63N,16.48E
8257849,4,1,1940,44.771,32.882,Wroclaw,POL,Poland,50.63N,16.48E
8257850,5,1,1940,51.899,32.261,Wroclaw,POL,Poland,50.63N,16.48E
8257851,6,1,1940,62.096,32.7002,Wroclaw,POL,Poland,50.63N,16.48E
8257852,7,1,1940,61.9862,32.4374,Wroclaw,POL,Poland,50.63N,16.48E
8257853,8,1,1940,57.407,32.567,Wroclaw,POL,Poland,50.63N,16.48E
8257854,9,1,1940,54.5666,32.6552,Wroclaw,POL,Poland,50.63N,16.48E
8257855,10,1,1940,44.9132,32.7272,Wroclaw,POL,Poland,50.63N,16.48E
8257856,11,1,1940,40.7984,33.1268,Wroclaw,POL,Poland,50.63N,16.48E
8257857,12,1,1940,22.8326,33.3248,Wroclaw,POL,Poland,50.63N,16.48E
8257858,1,1,1941,18.3398,33.0062,Wroclaw,POL,Poland,50.63N,16.48E
8257859,2,1,1941,29.4566,32.5634,Wroclaw,POL,Poland,50.63N,16.48E
8257860,3,1,1941,35.114,32.3024,Wroclaw,POL,Poland,50.63N,16.48E
8257861,4,1,1941,40.1486,32.4986,Wroclaw,POL,Poland,50.63N,16.48E
8257862,5,1,1941,48.0722,32.6678,Wroclaw,POL,Poland,50.63N,16.48E
8257863,6,1,1941,59.5022,32.5148,Wroclaw,POL,Poland,50.63N,16.48E
8257864,7,1,1941,63.3704,32.5868,Wroclaw,POL,Poland,50.63N,16.48E
8257865,8,1,1941,59.9144,32.6912,Wroclaw,POL,Poland,50.63N,16.48E
8257866,9,1,1941,51.8342,32.342,Wroclaw,POL,Poland,50.63N,16.48E
8257867,10,1,1941,44.3138,32.4626,Wroclaw,POL,Poland,50.63N,16.48E
8257868,11,1,1941,32.4788,32.5076,Wroclaw,POL,Poland,50.63N,16.48E
8257869,12,1,1941,31.8398,33.2492,Wroclaw,POL,Poland,50.63N,16.48E
8257870,1,1,1942,12.7526,33.3266,Wroclaw,POL,Poland,50.63N,16.48E
8257871,2,1,1942,20.5646,32.4986,Wroclaw,POL,Poland,50.63N,16.48E
8257872,3,1,1942,29.5106,32.4662,Wroclaw,POL,Poland,50.63N,16.48E
8257873,4,1,1942,42.3374,32.8496,Wroclaw,POL,Poland,50.63N,16.48E
8257874,5,1,1942,53.7764,32.9018,Wroclaw,POL,Poland,50.63N,16.48E
8257875,6,1,1942,57.0398,32.7722,Wroclaw,POL,Poland,50.63N,16.48E
8257876,7,1,1942,60.7928,32.9612,Wroclaw,POL,Poland,50.63N,16.48E
8257877,8,1,1942,64.265,32.783,Wroclaw,POL,Poland,50.63N,16.48E
8257878,9,1,1942,61.1168,32.6822,Wroclaw,POL,Poland,50.63N,16.48E
8257879,10,1,1942,50.3438,32.4644,Wroclaw,POL,Poland,50.63N,16.48E
8257880,11,1,1942,36.2858,32.612,Wroclaw,POL,Poland,50.63N,16.48E
8257881,12,1,1942,33.206,32.8622,Wroclaw,POL,Poland,50.63N,16.48E
8257882,1,1,1943,25.2788,32.7686,Wroclaw,POL,Poland,50.63N,16.48E
8257883,2,1,1943,35.168,32.7542,Wroclaw,POL,Poland,50.63N,16.48E
8257884,3,1,1943,40.253,32.6282,Wroclaw,POL,Poland,50.63N,16.48E
8257885,4,1,1943,47.048,32.6624,Wroclaw,POL,Poland,50.63N,16.48E
8257886,5,1,1943,52.4858,32.6102,Wroclaw,POL,Poland,50.63N,16.48E
8257887,6,1,1943,57.4754,32.3456,Wroclaw,POL,Poland,50.63N,16.48E
8257888,7,1,1943,62.6738,32.7236,Wroclaw,POL,Poland,50.63N,16.48E
8257889,8,1,1943,65.5412,32.9648,Wroclaw,POL,Poland,50.63N,16.48E
8257890,9,1,1943,57.5942,32.7092,Wroclaw,POL,Poland,50.63N,16.48E
8257891,10,1,1943,49.3844,32.9234,Wroclaw,POL,Poland,50.63N,16.48E
8257892,11,1,1943,36.5684,32.855,Wroclaw,POL,Poland,50.63N,16.48E
8257893,12,1,1943,28.1354,34.3058,Wroclaw,POL,Poland,50.63N,16.48E
8257894,1,1,1944,34.9376,33.2672,Wroclaw,POL,Poland,50.63N,16.48E
8257895,2,1,1944,28.2272,32.801,Wroclaw,POL,Poland,50.63N,16.48E
8257896,3,1,1944,31.253,33.323,Wroclaw,POL,Poland,50.63N,16.48E
8257897,4,1,1944,44.15,33.0494,Wroclaw,POL,Poland,50.63N,16.48E
8257898,5,1,1944,51.5912,33.5858,Wroclaw,POL,Poland,50.63N,16.48E
8257899,6,1,1944,57.6428,32.9342,Wroclaw,POL,Poland,50.63N,16.48E
8257900,7,1,1944,63.2516,32.5454,Wroclaw,POL,Poland,50.63N,16.48E
8257901,8,1,1944,66.3962,32.7542,Wroclaw,POL,Poland,50.63N,16.48E
8257902,9,1,1944,55.31,32.738,Wroclaw,POL,Poland,50.63N,16.48E
8257903,10,1,1944,48.1064,32.5868,Wroclaw,POL,Poland,50.63N,16.48E
8257904,11,1,1944,38.2676,32.5022,Wroclaw,POL,Poland,50.63N,16.48E
8257905,12,1,1944,27.9122,33.2456,Wroclaw,POL,Poland,50.63N,16.48E
8257906,1,1,1945,21.9524,32.72,Wroclaw,POL,Poland,50.63N,16.48E
8257907,2,1,1945,34.9196,33.0206,Wroclaw,POL,Poland,50.63N,16.48E
8257908,3,1,1945,39.8876,32.7074,Wroclaw,POL,Poland,50.63N,16.48E
8257909,4,1,1945,45.644,32.4428,Wroclaw,POL,Poland,50.63N,16.48E
8257910,5,1,1945,55.2362,32.3564,Wroclaw,POL,Poland,50.63N,16.48E
8257911,6,1,1945,60.647,32.3078,Wroclaw,POL,Poland,50.63N,16.48E
8257912,7,1,1945,63.887,32.4194,Wroclaw,POL,Poland,50.63N,16.48E
8257913,8,1,1945,61.682,32.6048,Wroclaw,POL,Poland,50.63N,16.48E
8257914,9,1,1945,55.5512,32.3132,Wroclaw,POL,Poland,50.63N,16.48E
8257915,10,1,1945,47.1398,32.5004,Wroclaw,POL,Poland,50.63N,16.48E
8257916,11,1,1945,37.8158,32.3708,Wroclaw,POL,Poland,50.63N,16.48E
8257917,12,1,1945,31.7336,32.5166,Wroclaw,POL,Poland,50.63N,16.48E
8257918,1,1,1946,24.6038,32.6066,Wroclaw,POL,Poland,50.63N,16.48E
8257919,2,1,1946,33.0854,33.251,Wroclaw,POL,Poland,50.63N,16.48E
8257920,3,1,1946,37.2758,32.576,Wroclaw,POL,Poland,50.63N,16.48E
8257921,4,1,1946,48.5492,32.6336,Wroclaw,POL,Poland,50.63N,16.48E
8257922,5,1,1946,57.9524,32.3402,Wroclaw,POL,Poland,50.63N,16.48E
8257923,6,1,1946,60.2294,32.2844,Wroclaw,POL,Poland,50.63N,16.48E
8257924,7,1,1946,65.3342,32.6516,Wroclaw,POL,Poland,50.63N,16.48E
8257925,8,1,1946,62.3534,32.6588,Wroclaw,POL,Poland,50.63N,16.48E
8257926,9,1,1946,57.1928,32.3834,Wroclaw,POL,Poland,50.63N,16.48E
8257927,10,1,1946,40.9712,32.324,Wroclaw,POL,Poland,50.63N,16.48E
8257928,11,1,1946,36.4424,32.5382,Wroclaw,POL,Poland,50.63N,16.48E
8257929,12,1,1946,24.6776,32.8568,Wroclaw,POL,Poland,50.63N,16.48E
8257930,1,1,1947,18.5936,33.2384,Wroclaw,POL,Poland,50.63N,16.48E
8257931,2,1,1947,15.3392,34.5668,Wroclaw,POL,Poland,50.63N,16.48E
8257932,3,1,1947,34.8206,32.6624,Wroclaw,POL,Poland,50.63N,16.48E
8257933,4,1,1947,47.5664,32.3078,Wroclaw,POL,Poland,50.63N,16.48E
8257934,5,1,1947,56.8382,32.4608,Wroclaw,POL,Poland,50.63N,16.48E
8257935,6,1,1947,62.6324,32.7812,Wroclaw,POL,Poland,50.63N,16.48E
8257936,7,1,1947,65.0768,32.7884,Wroclaw,POL,Poland,50.63N,16.48E
8257937,8,1,1947,62.1878,32.9144,Wroclaw,POL,Poland,50.63N,16.48E
8257938,9,1,1947,61.916,32.792,Wroclaw,POL,Poland,50.63N,16.48E
8257939,10,1,1947,43.2806,32.8694,Wroclaw,POL,Poland,50.63N,16.48E
8257940,11,1,1947,40.1936,32.9702,Wroclaw,POL,Poland,50.63N,16.48E
8257941,12,1,1947,32.4338,32.5778,Wroclaw,POL,Poland,50.63N,16.48E
8257942,1,1,1948,34.0916,32.5436,Wroclaw,POL,Poland,50.63N,16.48E
8257943,2,1,1948,28.4828,32.6156,Wroclaw,POL,Poland,50.63N,16.48E
8257944,3,1,1948,38.4422,32.621,Wroclaw,POL,Poland,50.63N,16.48E
8257945,4,1,1948,49.3034,32.5472,Wroclaw,POL,Poland,50.63N,16.48E
8257946,5,1,1948,56.075,32.4536,Wroclaw,POL,Poland,50.63N,16.48E
8257947,6,1,1948,59.1638,32.4734,Wroclaw,POL,Poland,50.63N,16.48E
8257948,7,1,1948,60.9134,32.5436,Wroclaw,POL,Poland,50.63N,16.48E
8257949,8,1,1948,61.9916,32.3618,Wroclaw,POL,Poland,50.63N,16.48E
8257950,9,1,1948,57.929,32.6192,Wroclaw,POL,Poland,50.63N,16.48E
8257951,10,1,1948,46.9202,32.5562,Wroclaw,POL,Poland,50.63N,16.48E
8257952,11,1,1948,37.9022,32.4932,Wroclaw,POL,Poland,50.63N,16.48E
8257953,12,1,1948,29.4764,33.0656,Wroclaw,POL,Poland,50.63N,16.48E
8257954,1,1,1949,30.9812,32.5436,Wroclaw,POL,Poland,50.63N,16.48E
8257955,2,1,1949,32.4248,32.7524,Wroclaw,POL,Poland,50.63N,16.48E
8257956,3,1,1949,32.4338,32.891,Wroclaw,POL,Poland,50.63N,16.48E
8257957,4,1,1949,48.2306,32.3906,Wroclaw,POL,Poland,50.63N,16.48E
8257958,5,1,1949,55.364,32.171,Wroclaw,POL,Poland,50.63N,16.48E
8257959,6,1,1949,56.2658,32.3222,Wroclaw,POL,Poland,50.63N,16.48E
8257960,7,1,1949,62.3642,32.5472,Wroclaw,POL,Poland,50.63N,16.48E
8257961,8,1,1949,61.5992,32.468,Wroclaw,POL,Poland,50.63N,16.48E
8257962,9,1,1949,59.0774,33.2798,Wroclaw,POL,Poland,50.63N,16.48E
8257963,10,1,1949,49.3286,32.7128,Wroclaw,POL,Poland,50.63N,16.48E
8257964,11,1,1949,38.939,32.6318,Wroclaw,POL,Poland,50.63N,16.48E
8257965,12,1,1949,35.7404,32.6012,Wroclaw,POL,Poland,50.63N,16.48E
8257966,1,1,1950,23.702,32.5904,Wroclaw,POL,Poland,50.63N,16.48E
8257967,2,1,1950,33.6182,32.9054,Wroclaw,POL,Poland,50.63N,16.48E
8257968,3,1,1950,38.7716,32.5022,Wroclaw,POL,Poland,50.63N,16.48E
8257969,4,1,1950,45.1166,32.3474,Wroclaw,POL,Poland,50.63N,16.48E
8257970,5,1,1950,56.957,32.5418,Wroclaw,POL,Poland,50.63N,16.48E
8257971,6,1,1950,62.4074,32.5094,Wroclaw,POL,Poland,50.63N,16.48E
8257972,7,1,1950,64.409,32.6462,Wroclaw,POL,Poland,50.63N,16.48E
8257973,8,1,1950,63.6656,32.5472,Wroclaw,POL,Poland,50.63N,16.48E
8257974,9,1,1950,55.895,32.7092,Wroclaw,POL,Poland,50.63N,16.48E
8257975,10,1,1950,44.6,32.2862,Wroclaw,POL,Poland,50.63N,16.48E
8257976,11,1,1950,38.7086,32.5418,Wroclaw,POL,Poland,50.63N,16.48E
8257977,12,1,1950,29.1182,32.9144,Wroclaw,POL,Poland,50.63N,16.48E
8257978,1,1,1951,29.849,33.5318,Wroclaw,POL,Poland,50.63N,16.48E
8257979,2,1,1951,33.2744,32.4878,Wroclaw,POL,Poland,50.63N,16.48E
8257980,3,1,1951,33.683,33.0962,Wroclaw,POL,Poland,50.63N,16.48E
8257981,4,1,1951,45.7052,32.5886,Wroclaw,POL,Poland,50.63N,16.48E
8257982,5,1,1951,51.746,32.7326,Wroclaw,POL,Poland,50.63N,16.48E
8257983,6,1,1951,59.603,33.4832,Wroclaw,POL,Poland,50.63N,16.48E
8257984,7,1,1951,62.5568,32.8964,Wroclaw,POL,Poland,50.63N,16.48E
8257985,8,1,1951,64.202,33.1286,Wroclaw,POL,Poland,50.63N,16.48E
8257986,9,1,1951,58.1612,32.7956,Wroclaw,POL,Poland,50.63N,16.48E
8257987,10,1,1951,43.7432,32.8748,Wroclaw,POL,Poland,50.63N,16.48E
8257988,11,1,1951,44.0078,33.3752,Wroclaw,POL,Poland,50.63N,16.48E
8257989,12,1,1951,34.9754,32.4788,Wroclaw,POL,Poland,50.63N,16.48E
8257990,1,1,1952,30.0686,32.693,Wroclaw,POL,Poland,50.63N,16.48E
8257991,2,1,1952,27.6368,34.2698,Wroclaw,POL,Poland,50.63N,16.48E
8257992,3,1,1952,29.3828,32.6102,Wroclaw,POL,Poland,50.63N,16.48E
8257993,4,1,1952,48.1604,33.5876,Wroclaw,POL,Poland,50.63N,16.48E
8257994,5,1,1952,51.4238,32.7128,Wroclaw,POL,Poland,50.63N,16.48E
8257995,6,1,1952,58.7642,32.5976,Wroclaw,POL,Poland,50.63N,16.48E
8257996,7,1,1952,64.2794,33.0386,Wroclaw,POL,Poland,50.63N,16.48E
8257997,8,1,1952,65.3522,32.5724,Wroclaw,POL,Poland,50.63N,16.48E
8257998,9,1,1952,51.4364,32.7236,Wroclaw,POL,Poland,50.63N,16.48E
8257999,10,1,1952,44.753,33.1016,Wroclaw,POL,Poland,50.63N,16.48E
8258000,11,1,1952,34.3346,33.332,Wroclaw,POL,Poland,50.63N,16.48E
8258001,12,1,1952,26.852,34.4372,Wroclaw,POL,Poland,50.63N,16.48E
8258002,1,1,1953,27.5738,33.476,Wroclaw,POL,Poland,50.63N,16.48E
8258003,2,1,1953,27.509,34.3058,Wroclaw,POL,Poland,50.63N,16.48E
8258004,3,1,1953,35.726,33.8684,Wroclaw,POL,Poland,50.63N,16.48E
8258005,4,1,1953,46.5476,33.0278,Wroclaw,POL,Poland,50.63N,16.48E
8258006,5,1,1953,54.0284,32.999,Wroclaw,POL,Poland,50.63N,16.48E
8258007,6,1,1953,60.9026,34.34,Wroclaw,POL,Poland,50.63N,16.48E
8258008,7,1,1953,65.5736,32.7416,Wroclaw,POL,Poland,50.63N,16.48E
8258009,8,1,1953,61.0502,32.8442,Wroclaw,POL,Poland,50.63N,16.48E
8258010,9,1,1953,57.1874,32.3906,Wroclaw,POL,Poland,50.63N,16.48E
8258011,10,1,1953,50.3924,32.8478,Wroclaw,POL,Poland,50.63N,16.48E
8258012,11,1,1953,37.7024,33.3374,Wroclaw,POL,Poland,50.63N,16.48E
8258013,12,1,1953,34.2716,34.2104,Wroclaw,POL,Poland,50.63N,16.48E
8258014,1,1,1954,17.6072,34.232,Wroclaw,POL,Poland,50.63N,16.48E
8258015,2,1,1954,17.456,34.8872,Wroclaw,POL,Poland,50.63N,16.48E
8258016,3,1,1954,39.4304,33.0782,Wroclaw,POL,Poland,50.63N,16.48E
8258017,4,1,1954,39.6338,32.5832,Wroclaw,POL,Poland,50.63N,16.48E
8258018,5,1,1954,52.5182,33.3248,Wroclaw,POL,Poland,50.63N,16.48E
8258019,6,1,1954,63.0554,32.5796,Wroclaw,POL,Poland,50.63N,16.48E
8258020,7,1,1954,58.5176,33.1358,Wroclaw,POL,Poland,50.63N,16.48E
8258021,8,1,1954,62.3462,32.3618,Wroclaw,POL,Poland,50.63N,16.48E
8258022,9,1,1954,57.929,32.9666,Wroclaw,POL,Poland,50.63N,16.48E
8258023,10,1,1954,47.858,32.8334,Wroclaw,POL,Poland,50.63N,16.48E
8258024,11,1,1954,35.4668,33.5192,Wroclaw,POL,Poland,50.63N,16.48E
8258025,12,1,1954,36.2462,32.4572,Wroclaw,POL,Poland,50.63N,16.48E
8258026,1,1,1955,25.4354,34.0574,Wroclaw,POL,Poland,50.63N,16.48E
8258027,2,1,1955,25.7108,34.448,Wroclaw,POL,Poland,50.63N,16.48E
8258028,3,1,1955,32.1152,32.9342,Wroclaw,POL,Poland,50.63N,16.48E
8258029,4,1,1955,43.4336,34.4138,Wroclaw,POL,Poland,50.63N,16.48E
8258030,5,1,1955,51.8936,32.8334,Wroclaw,POL,Poland,50.63N,16.48E
8258031,6,1,1955,58.1702,32.4248,Wroclaw,POL,Poland,50.63N,16.48E
8258032,7,1,1955,63.0986,33.089,Wroclaw,POL,Poland,50.63N,16.48E
8258033,8,1,1955,62.2166,32.9,Wroclaw,POL,Poland,50.63N,16.48E
8258034,9,1,1955,56.3648,32.5634,Wroclaw,POL,Poland,50.63N,16.48E
8258035,10,1,1955,46.1102,32.4968,Wroclaw,POL,Poland,50.63N,16.48E
8258036,11,1,1955,36.8258,33.746,Wroclaw,POL,Poland,50.63N,16.48E
8258037,12,1,1955,32.7416,33.2222,Wroclaw,POL,Poland,50.63N,16.48E
8258038,1,1,1956,26.5784,34.1744,Wroclaw,POL,Poland,50.63N,16.48E
8258039,2,1,1956,10.436,33.0782,Wroclaw,POL,Poland,50.63N,16.48E
8258040,3,1,1956,33.6128,32.8748,Wroclaw,POL,Poland,50.63N,16.48E
8258041,4,1,1956,41.4734,33.8198,Wroclaw,POL,Poland,50.63N,16.48E
8258042,5,1,1956,54.8024,33.2726,Wroclaw,POL,Poland,50.63N,16.48E
8258043,6,1,1956,58.7408,32.963,Wroclaw,POL,Poland,50.63N,16.48E
8258044,7,1,1956,62.1752,32.5202,Wroclaw,POL,Poland,50.63N,16.48E
8258045,8,1,1956,58.7696,32.5832,Wroclaw,POL,Poland,50.63N,16.48E
8258046,9,1,1956,57.281,33.3626,Wroclaw,POL,Poland,50.63N,16.48E
8258047,10,1,1956,46.7618,33.4958,Wroclaw,POL,Poland,50.63N,16.48E
8258048,11,1,1956,30.9812,33.2654,Wroclaw,POL,Poland,50.63N,16.48E
8258049,12,1,1956,31.8722,32.6948,Wroclaw,POL,Poland,50.63N,16.48E
8258050,1,1,1957,27.4838,34.475,Wroclaw,POL,Poland,50.63N,16.48E
8258051,2,1,1957,36.1526,33.2996,Wroclaw,POL,Poland,50.63N,16.48E
8258052,3,1,1957,38.8364,33.5156,Wroclaw,POL,Poland,50.63N,16.48E
8258053,4,1,1957,45.5738,32.9648,Wroclaw,POL,Poland,50.63N,16.48E
8258054,5,1,1957,50.3834,32.8082,Wroclaw,POL,Poland,50.63N,16.48E
8258055,6,1,1957,62.663,32.8982,Wroclaw,POL,Poland,50.63N,16.48E
8258056,7,1,1957,66.1712,33.6488,Wroclaw,POL,Poland,50.63N,16.48E
8258057,8,1,1957,59.225,33.314,Wroclaw,POL,Poland,50.63N,16.48E
8258058,9,1,1957,53.735,33.3914,Wroclaw,POL,Poland,50.63N,16.48E
8258059,10,1,1957,47.2802,32.7938,Wroclaw,POL,Poland,50.63N,16.48E
8258060,11,1,1957,38.6546,33.5066,Wroclaw,POL,Poland,50.63N,16.48E
8258061,12,1,1957,29.2586,33.2294,Wroclaw,POL,Poland,50.63N,16.48E
8258062,1,1,1958,26.6378,33.8702,Wroclaw,POL,Poland,50.63N,16.48E
8258063,2,1,1958,34.142,33.0836,Wroclaw,POL,Poland,50.63N,16.48E
8258064,3,1,1958,26.9114,34.1744,Wroclaw,POL,Poland,50.63N,16.48E
8258065,4,1,1958,38.8076,33.3194,Wroclaw,POL,Poland,50.63N,16.48E
8258066,5,1,1958,57.0146,32.9216,Wroclaw,POL,Poland,50.63N,16.48E
8258067,6,1,1958,56.9714,32.927,Wroclaw,POL,Poland,50.63N,16.48E
8258068,7,1,1958,63.3866,32.8784,Wroclaw,POL,Poland,50.63N,16.48E
8258069,8,1,1958,61.8872,32.378,Wroclaw,POL,Poland,50.63N,16.48E
8258070,9,1,1958,57.146,32.7308,Wroclaw,POL,Poland,50.63N,16.48E
8258071,10,1,1958,48.3638,32.5022,Wroclaw,POL,Poland,50.63N,16.48E
8258072,11,1,1958,39.2738,33.3464,Wroclaw,POL,Poland,50.63N,16.48E
8258073,12,1,1958,33.4166,33.359,Wroclaw,POL,Poland,50.63N,16.48E
8258074,1,1,1959,29.9588,33.1916,Wroclaw,POL,Poland,50.63N,16.48E
8258075,2,1,1959,28.5008,33.2978,Wroclaw,POL,Poland,50.63N,16.48E
8258076,3,1,1959,42.1286,33.1196,Wroclaw,POL,Poland,50.63N,16.48E
8258077,4,1,1959,46.4666,32.9936,Wroclaw,POL,Poland,50.63N,16.48E
8258078,5,1,1959,53.2166,32.7974,Wroclaw,POL,Poland,50.63N,16.48E
8258079,6,1,1959,59.6156,32.9972,Wroclaw,POL,Poland,50.63N,16.48E
8258080,7,1,1959,67.1738,32.927,Wroclaw,POL,Poland,50.63N,16.48E
8258081,8,1,1959,61.3256,33.7622,Wroclaw,POL,Poland,50.63N,16.48E
8258082,9,1,1959,52.5758,33.2366,Wroclaw,POL,Poland,50.63N,16.48E
8258083,10,1,1959,45.617,32.7056,Wroclaw,POL,Poland,50.63N,16.48E
8258084,11,1,1959,38.0372,32.7236,Wroclaw,POL,Poland,50.63N,16.48E
8258085,12,1,1959,33.5714,32.4878,Wroclaw,POL,Poland,50.63N,16.48E
8258086,1,1,1960,26.0798,34.5542,Wroclaw,POL,Poland,50.63N,16.48E
8258087,2,1,1960,26.7854,34.0052,Wroclaw,POL,Poland,50.63N,16.48E
8258088,3,1,1960,37.2398,33.08,Wroclaw,POL,Poland,50.63N,16.48E
8258089,4,1,1960,43.3688,32.513,Wroclaw,POL,Poland,50.63N,16.48E
8258090,5,1,1960,53.3678,32.7794,Wroclaw,POL,Poland,50.63N,16.48E
8258091,6,1,1960,60.584,32.837,Wroclaw,POL,Poland,50.63N,16.48E
8258092,7,1,1960,60.0242,32.9396,Wroclaw,POL,Poland,50.63N,16.48E
8258093,8,1,1960,62.4272,33.0836,Wroclaw,POL,Poland,50.63N,16.48E
8258094,9,1,1960,53.5478,32.8946,Wroclaw,POL,Poland,50.63N,16.48E
8258095,10,1,1960,48.7076,32.7416,Wroclaw,POL,Poland,50.63N,16.48E
8258096,11,1,1960,41.9666,32.6444,Wroclaw,POL,Poland,50.63N,16.48E
8258097,12,1,1960,35.681,33.0872,Wroclaw,POL,Poland,50.63N,16.48E
8258098,1,1,1961,25.4786,33.5012,Wroclaw,POL,Poland,50.63N,16.48E
8258099,2,1,1961,36.3308,32.9378,Wroclaw,POL,Poland,50.63N,16.48E
8258100,3,1,1961,41.7686,32.5382,Wroclaw,POL,Poland,50.63N,16.48E
8258101,4,1,1961,50.1908,32.6894,Wroclaw,POL,Poland,50.63N,16.48E
8258102,5,1,1961,51.3446,33.0116,Wroclaw,POL,Poland,50.63N,16.48E
8258103,6,1,1961,61.6964,32.5202,Wroclaw,POL,Poland,50.63N,16.48E
8258104,7,1,1961,60.224,32.4572,Wroclaw,POL,Poland,50.63N,16.48E
8258105,8,1,1961,60.989,32.5742,Wroclaw,POL,Poland,50.63N,16.48E
8258106,9,1,1961,59.243,32.7272,Wroclaw,POL,Poland,50.63N,16.48E
8258107,10,1,1961,50.4788,32.6714,Wroclaw,POL,Poland,50.63N,16.48E
8258108,11,1,1961,38.0336,32.5202,Wroclaw,POL,Poland,50.63N,16.48E
8258109,12,1,1961,25.7936,32.999,Wroclaw,POL,Poland,50.63N,16.48E
8258110,1,1,1962,30.5402,32.7668,Wroclaw,POL,Poland,50.63N,16.48E
8258111,2,1,1962,27.7844,33.4004,Wroclaw,POL,Poland,50.63N,16.48E
8258112,3,1,1962,31.1324,32.5202,Wroclaw,POL,Poland,50.63N,16.48E
8258113,4,1,1962,49.1108,32.513,Wroclaw,POL,Poland,50.63N,16.48E
8258114,5,1,1962,49.5464,32.792,Wroclaw,POL,Poland,50.63N,16.48E
8258115,6,1,1962,57.7184,33.0782,Wroclaw,POL,Poland,50.63N,16.48E
8258116,7,1,1962,60.0152,32.6282,Wroclaw,POL,Poland,50.63N,16.48E
8258117,8,1,1962,62.1896,32.54,Wroclaw,POL,Poland,50.63N,16.48E
8258118,9,1,1962,54.797,32.6426,Wroclaw,POL,Poland,50.63N,16.48E
8258119,10,1,1962,46.7996,33.3806,Wroclaw,POL,Poland,50.63N,16.48E
8258120,11,1,1962,39.272,32.8856,Wroclaw,POL,Poland,50.63N,16.48E
8258121,12,1,1962,22.7948,32.8802,Wroclaw,POL,Poland,50.63N,16.48E
8258122,1,1,1963,14.729,32.9396,Wroclaw,POL,Poland,50.63N,16.48E
8258123,2,1,1963,18.068,33.1898,Wroclaw,POL,Poland,50.63N,16.48E
8258124,3,1,1963,31.505,32.8676,Wroclaw,POL,Poland,50.63N,16.48E
8258125,4,1,1963,46.1588,32.5022,Wroclaw,POL,Poland,50.63N,16.48E
8258126,5,1,1963,54.392,32.6012,Wroclaw,POL,Poland,50.63N,16.48E
8258127,6,1,1963,61.3022,32.6066,Wroclaw,POL,Poland,50.63N,16.48E
8258128,7,1,1963,65.327,32.648,Wroclaw,POL,Poland,50.63N,16.48E
8258129,8,1,1963,63.5216,32.6912,Wroclaw,POL,Poland,50.63N,16.48E
8258130,9,1,1963,57.632,32.7794,Wroclaw,POL,Poland,50.63N,16.48E
8258131,10,1,1963,46.6376,32.3672,Wroclaw,POL,Poland,50.63N,16.48E
8258132,11,1,1963,44.5028,32.855,Wroclaw,POL,Poland,50.63N,16.48E
8258133,12,1,1963,23.2106,33.2132,Wroclaw,POL,Poland,50.63N,16.48E
8258134,1,1,1964,23.765,33.314,Wroclaw,POL,Poland,50.63N,16.48E
